track_number,line,lyric,track_name,album_name,chorus
18,33,"I'm no one special, just another wide-eyed girl",Superstar,Fearless (Taylor's Version),Yes
18,34,Who's desperately in love with you,Superstar,Fearless (Taylor's Version),Yes
18,35,"Give me a photograph to hang on my wall, superstar",Superstar,Fearless (Taylor's Version),Yes
18,36,"Sweet, sweet superstar",Superstar,Fearless (Taylor's Version),No
18,37,Superstar,Superstar,Fearless (Taylor's Version),No
19,1,In the heat of the fight I walked away,The Other Side of the Door,Fearless (Taylor's Version),No
19,2,Ignoring words that you were saying,The Other Side of the Door,Fearless (Taylor's Version),No
19,3,Tryna make me stay,The Other Side of the Door,Fearless (Taylor's Version),No
19,4,"I said, ""This time I've had enough""",The Other Side of the Door,Fearless (Taylor's Version),No
19,5,And you've called a hundred times,The Other Side of the Door,Fearless (Taylor's Version),No
19,6,But I'm not picking up,The Other Side of the Door,Fearless (Taylor's Version),No
19,7,'Cause I'm so mad I might tell you that it's over,The Other Side of the Door,Fearless (Taylor's Version),No
19,8,But if you look a little closer,The Other Side of the Door,Fearless (Taylor's Version),No
19,9,"I said, ""Leave,"" but all I really want is you",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,10,To stand outside my window throwin' pebbles,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,11,"Screaming, ""I'm in love with you""",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,12,"Wait there in the pouring rain, coming back for more",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,13,And don't you leave 'cause I know,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,14,All I need is on the other side of the door,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,15,Me and my stupid pride are sitting here alone,The Other Side of the Door,Fearless (Taylor's Version),No
19,16,"Going through the photographs, staring at the phone",The Other Side of the Door,Fearless (Taylor's Version),No
19,17,I keep going back over things we both said,The Other Side of the Door,Fearless (Taylor's Version),No
19,18,And I remember the slamming door,The Other Side of the Door,Fearless (Taylor's Version),No
19,19,And all the things that I misread,The Other Side of the Door,Fearless (Taylor's Version),No
19,20,"Oh, babe, if you know everything",The Other Side of the Door,Fearless (Taylor's Version),No
19,21,Tell me why you couldn't see,The Other Side of the Door,Fearless (Taylor's Version),No
19,22,"When I left, I wanted you to chase after me, yeah",The Other Side of the Door,Fearless (Taylor's Version),No
19,23,"I said, ""Leave,"" but all I really want is you",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,24,To stand outside my window throwing pebbles,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,25,"Screaming, ""I'm in love with you""",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,26,"Wait there in the pouring rain, comin' back for more",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,27,And don't you leave 'cause I know,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,28,All I need is on the other side of the door,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,29,And I'll scream out the window,The Other Side of the Door,Fearless (Taylor's Version),No
19,30,I can't even look at you,The Other Side of the Door,Fearless (Taylor's Version),No
19,31,"I don't need you but I do, I do, I do",The Other Side of the Door,Fearless (Taylor's Version),No
19,32,"I say, ""There's nothing you can say",The Other Side of the Door,Fearless (Taylor's Version),No
19,33,"To make this right again, I mean it, I mean it""",The Other Side of the Door,Fearless (Taylor's Version),No
19,34,But what I mean is,The Other Side of the Door,Fearless (Taylor's Version),No
19,35,"I said, ""Leave,"" but, baby, all I want is you",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,36,To stand outside my window throwing pebbles,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,37,"Screaming, ""I'm in love with you""",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,38,"Wait there in the pouring rain, coming back for more",The Other Side of the Door,Fearless (Taylor's Version),Yes
19,39,And don't you leave 'cause I know,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,40,All I need is on the other side of the door,The Other Side of the Door,Fearless (Taylor's Version),Yes
19,41,With your face and the beautiful eyes,The Other Side of the Door,Fearless (Taylor's Version),No
19,42,And the conversation with the little white lies,The Other Side of the Door,Fearless (Taylor's Version),No
19,43,And the faded picture of a beautiful night,The Other Side of the Door,Fearless (Taylor's Version),No
19,44,You carried me from your car up the stairs,The Other Side of the Door,Fearless (Taylor's Version),No
19,45,"And I broke down crying, was she worth this mess?",The Other Side of the Door,Fearless (Taylor's Version),No
19,46,After everything and that little black dress,The Other Side of the Door,Fearless (Taylor's Version),No
19,47,"After everything I must confess, I need you",The Other Side of the Door,Fearless (Taylor's Version),No
20,1,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,2,You were the prince,Today Was a Fairytale,Fearless (Taylor's Version),No
20,3,I used to be a damsel in distress,Today Was a Fairytale,Fearless (Taylor's Version),No
20,4,You took me by the hand and you picked me up at six,Today Was a Fairytale,Fearless (Taylor's Version),No
20,5,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,6,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,7,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,8,I wore a dress,Today Was a Fairytale,Fearless (Taylor's Version),No
20,9,You wore a dark gray t-shirt,Today Was a Fairytale,Fearless (Taylor's Version),No
20,10,You told me I was pretty when I looked like a mess,Today Was a Fairytale,Fearless (Taylor's Version),No
20,11,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,12,Time slows down,Today Was a Fairytale,Fearless (Taylor's Version),No
20,13,Whenever you're around,Today Was a Fairytale,Fearless (Taylor's Version),No
20,14,Can you feel this magic in the air?,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,15,It must have been the way you kissed me,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,16,Fell in love when I saw you standing there,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,17,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,18,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,19,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,20,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,21,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,22,You've got a smile,Today Was a Fairytale,Fearless (Taylor's Version),No
20,23,That takes me to another planet,Today Was a Fairytale,Fearless (Taylor's Version),No
20,24,"Every move you make, everything you say is right",Today Was a Fairytale,Fearless (Taylor's Version),No
20,25,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,26,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,27,All that I can say,Today Was a Fairytale,Fearless (Taylor's Version),No
20,28,Is now it's getting so much clearer,Today Was a Fairytale,Fearless (Taylor's Version),No
20,29,Nothing made sense 'til the time I saw your face,Today Was a Fairytale,Fearless (Taylor's Version),No
20,30,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
20,31,Time slows down,Today Was a Fairytale,Fearless (Taylor's Version),No
20,32,"Whenever you're around, yeah",Today Was a Fairytale,Fearless (Taylor's Version),No
20,33,But can you feel this magic in the air?,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,34,It must have been the way you kissed me,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,35,Fell in love when I saw you standing there,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,36,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,37,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,38,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,39,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,40,Time slows down,Today Was a Fairytale,Fearless (Taylor's Version),No
20,41,Whenever you're around,Today Was a Fairytale,Fearless (Taylor's Version),No
20,42,I can feel my heart,Today Was a Fairytale,Fearless (Taylor's Version),No
20,43,It's beating in my chest,Today Was a Fairytale,Fearless (Taylor's Version),No
20,44,Did you feel it?,Today Was a Fairytale,Fearless (Taylor's Version),No
20,45,I can't put this down,Today Was a Fairytale,Fearless (Taylor's Version),No
20,46,But can you feel this magic in the air?,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,47,It must have been the way you kissed me,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,48,Fell in love when I saw you standing there,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,49,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,50,But can you feel this magic in the air?,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,51,It must have been the way you kissed me,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,52,Fell in love when I saw you standing there,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,53,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,54,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,55,It must have been the way,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,56,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),Yes
20,57,"Oh, oh, yeah, oh oh",Today Was a Fairytale,Fearless (Taylor's Version),No
20,58,Today was a fairytale,Today Was a Fairytale,Fearless (Taylor's Version),No
21,1,Once the last drop of rain has dried off the pavement,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,2,"Shouldn't I find a stain, but I never do",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,3,The way the tires turn stones on old county roads,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,4,"They leave them muddy underneath, reminds me of you",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,5,You find graffiti on the walls of old bathroom stalls,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,6,"You know, you can scratch it right off, it's how it used to be",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,7,"But like the dollar in your pocket, it's been spent and traded in",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,8,"You can't change where it's been, reminds me of me",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,9,"I lived, and I learned, had you, got burned",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,10,"Held out, and held on",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,11,"God knows, too long, and wasted time",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,12,"Lost tears, swore that I'd get out of here",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,13,But no amount of freedom gets you clean,You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,14,I've still got you all over me,You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,15,The best and worst day of June,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,16,Was the one that I met you,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,17,With your hands in your pockets,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,18,"And your ""Don't you wish you had me?"" grin",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,19,"Well I did, so I smiled",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,20,And I melted like a child,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,21,Now every breath of air I breathe reminds me of then,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,22,"And I lived, and I learned, had you, got burned",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,23,"Held out, and held on",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,24,"God knows, too long, and wasted time",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,25,"Lost tears, swore that I'd get out of here",You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,26,But no amount of freedom gets you clean,You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,27,I've still got you all over me,You All Over Me (From the Vault),Fearless (Taylor's Version),Yes
21,28,"I lived, and I learned",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,And found out what it was to turn around,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,And see that we,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,Were never really meant to be,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,"So I lied, and I cried",You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,And I watched a part of myself die 'Cause no amount of freedom gets you clean,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,I've still got you all over me,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,I've still got you all over me,You All Over Me (From the Vault),Fearless (Taylor's Version),No
21,28,Still got you all over me,You All Over Me (From the Vault),Fearless (Taylor's Version),No
22,1,"Mr. ""Perfect face""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,2,"Mr. ""Here to stay"" Mr. ""Looked me in the eye and told me you would never go away"" Everything was right",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,3,"Mr. ""I've been waiting for you all my life""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,4,"Mr. ""Every single day until the end, I will be by your side""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,5,"But that was when I got to know Mr. ""Change of heart""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,6,"Mr. ""Leaves me all alone,"" I fall apart",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,7,It takes everything in me just to get up each day,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,8,But it's wonderful to see that you're okay,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,9,"Hello Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,10,How's your heart after breaking mine?,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,11,"Mr. ""Always at the right place at the right time,"" baby",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,12,"Hello Mr. ""Casually cruel"" Mr. ""Everything revolves around you""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,13,I've been Miss Misery since your goodbye,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,14,"And you're Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,15,"Mr. ""Never told me why"" Mr. ""Never had to see me cry"" Mr. ""Insincere apology so he doesn't look like the bad guy"" He goes about his day",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,16,Forgets he ever even heard my name,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,17,"Well, I thought you might be different than the rest, I guess you're all the same",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,18,'Cause I hear he's got his arm 'round a brand-new girl,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,19,"I've been picking up my heart, he's been picking up her",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,20,And I never got past what you put me through,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,21,But it's wonderful to see that it never phased you,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,22,"Hello Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,23,How's your heart after breaking mine?,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,24,"Mr. ""Always at the right place at the right time,"" baby",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,25,"Hello Mr. ""Casually cruel"" Mr. ""Everything revolves around you""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,26,I've been Miss Misery since your goodbye,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,27,"And you're Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,28,So dignified in your well-pressed suit,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,29,"So strategized, all the eyes on you",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,30,Sashay away to your seat,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,31,"It's the best seat, in the best room",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,32,"Oh, he's so smug, Mr. ""Always wins""So far above me in every sense",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,33,So far above feeling anything,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,34,And it's really such a shame,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,35,"It's such a shame 'Cause I was Miss ""Here to stay"" Now I'm Miss ""Gonna be alright someday"" And someday maybe you'll miss me",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,36,"But by then, you'll be Mr. ""Too late""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,37,"Goodbye Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,38,How's your heart after breaking mine?,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,39,"Mr. ""Always at the right place at the right time,"" baby",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,40,"Goodbye Mr. ""Casually cruel""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,41,"Mr. ""Everything revolves around you""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,42,I've been Miss Misery for the last time,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,43,"And you're Mr. ""Perfectly fine""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),Yes
22,44,You're perfectly fine,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,45,"Mr. ""Look me in the eye and told me you would never go away""",Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
22,46,You said you'd never go away,Mr. Perfectly Fine (From the Vault),Fearless (Taylor's Version),No
23,1,We used to walk along the streets,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,2,When the porch lights were shining bright,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,3,Before I had somewhere to be,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,4,Back when we had all night and we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,5,"I do recall a good while back, we snuck into the circus",We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,6,"You threw your arms around my neck, back when I deserved it",We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,7,And we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,8,"When it was good, baby, it was good, baby",We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,9,We showed them all up,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,10,No one could touch the way we laughed in the dark,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,11,Talking about your daddy's farm we were gonna buy someday,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,12,And we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,13,We used to watch the sun go down on the boats in the water,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,14,That's sorta how I feel right now,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,15,And goodbye's so much harder 'cause we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,16,"When it was good, baby, it was good, baby",We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,17,We showed them all up,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,18,No one could touch the way we laughed in the dark,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,19,Talking about your daddy's farm we were gonna buy someday,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,20,And we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,21,We were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,22,"Oh, I hate those voices telling me I'm not in love anymore",We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,23,But they don't give me choices and that's what these tears are for,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,24,'Cause we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,25,We were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),No
23,26,"When it was good, baby, it was good, baby",We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,27,We showed them all up,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,28,No one could touch the way we laughed in the dark,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,29,Talking about your daddy's farm,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,30,And you were gonna marry me,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,31,And we were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,32,We were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,33,Oh oh oh oh,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
23,34,We were happy,We Were Happy (From the Vault),Fearless (Taylor's Version),Yes
24,1,"You said, ""I know"" When I said, ""I need some time, need some space",That's When (From the Vault),Fearless (Taylor's Version),No
24,2,"To think about all of this""",That's When (From the Vault),Fearless (Taylor's Version),No
24,3,You watched me go,That's When (From the Vault),Fearless (Taylor's Version),No
24,4,And I knew my,That's When (From the Vault),Fearless (Taylor's Version),No
24,5,Words were hard to hear,That's When (From the Vault),Fearless (Taylor's Version),No
24,6,And harder to ever take back,That's When (From the Vault),Fearless (Taylor's Version),No
24,7,"And I said, ""When can I I I come back?""",That's When (From the Vault),Fearless (Taylor's Version),No
24,8,And you said that's when,That's When (From the Vault),Fearless (Taylor's Version),Yes
24,9,When I wake up in the morning,That's When (From the Vault),Fearless (Taylor's Version),Yes
24,10,"That's when, when it's sunny or storming",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,11,"Laughing, when I'm crying",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,12,"And that's when, I'll be waiting at the front gate",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,13,"That's when, when I see your face",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,14,"I'll let you in, and baby, that's when",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,15,"Mm, mm",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,16,"I said, ""I know""",That's When (From the Vault),Fearless (Taylor's Version),No
24,17,"When you said, ""I did you wrong",That's When (From the Vault),Fearless (Taylor's Version),No
24,18,Made mistakes,That's When (From the Vault),Fearless (Taylor's Version),No
24,19,"And put you through all of this"" (through all of this)",That's When (From the Vault),Fearless (Taylor's Version),No
24,20,Then through the phone,That's When (From the Vault),Fearless (Taylor's Version),No
24,21,Came all your tears,That's When (From the Vault),Fearless (Taylor's Version),No
24,22,"And I said, ""Leave those all in our past""",That's When (From the Vault),Fearless (Taylor's Version),No
24,23,"And you said, ""When can I I I come back?""",That's When (From the Vault),Fearless (Taylor's Version),No
24,24,"And I said, that's when",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,25,When I wake up in the morning,That's When (From the Vault),Fearless (Taylor's Version),Yes
24,26,"That's when, when it's sunny or storming",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,27,"Laughing, when I'm crying",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,28,And that's when I'll be waiting at the front gate,That's When (From the Vault),Fearless (Taylor's Version),Yes
24,29,"That's when, when I see your face",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,30,"I'll let you in, and baby, that's when""",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,31,"And you said, ""Honestly",That's When (From the Vault),Fearless (Taylor's Version),No
24,32,When you were gone,That's When (From the Vault),Fearless (Taylor's Version),No
24,33,"Did you ever think of me?""",That's When (From the Vault),Fearless (Taylor's Version),No
24,34,And I said,That's When (From the Vault),Fearless (Taylor's Version),No
24,35,"""That's when, when I woke up in the morning",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,36,"That's when, it was sunny or storming",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,37,Laughing when I was crying,That's When (From the Vault),Fearless (Taylor's Version),Yes
24,38,"And that's when, you were waiting at the front gate",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,39,"That's when, when I saw your face",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,40,"You let me in, and baby, that's when""",That's When (From the Vault),Fearless (Taylor's Version),Yes
24,41,"That's when, when I wake up in the morning (Yeah)",That's When (From the Vault),Fearless (Taylor's Version),No
24,42,"That's when, when it's sunny or storming",That's When (From the Vault),Fearless (Taylor's Version),No
24,43,"When I'm laughing, when I'm crying",That's When (From the Vault),Fearless (Taylor's Version),No
24,44,That's when I'll be waiting at the front gate,That's When (From the Vault),Fearless (Taylor's Version),No
24,45,"(That when I miss you, that's when I want you)",That's When (From the Vault),Fearless (Taylor's Version),No
24,46,"That's when, when I see your face",That's When (From the Vault),Fearless (Taylor's Version),No
24,47,"That's when I love you, that's when",That's When (From the Vault),Fearless (Taylor's Version),No
25,1,"Hey, I knew I'd run into you somewhere",Don't You (From the Vault),Fearless (Taylor's Version),No
25,2,"It's been a while, I didn't mean to stare",Don't You (From the Vault),Fearless (Taylor's Version),No
25,3,I heard she's nothing like me,Don't You (From the Vault),Fearless (Taylor's Version),No
25,4,I'm sure she'll make you happy,Don't You (From the Vault),Fearless (Taylor's Version),No
25,5,"But don't you, don't you",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,6,Smile at me and ask me how I've been,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,7,Don't you say you've,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,8,Missed me if you don't want me again,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,9,You don't know how much I feel I love you still,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,10,"So why don't you, don't you?",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,11,"Ah, ah, ah, ah",Don't You (From the Vault),Fearless (Taylor's Version),No
25,12,"Ah, ah, ah",Don't You (From the Vault),Fearless (Taylor's Version),No
25,13,"Sometimes, I really wish that I could hate you",Don't You (From the Vault),Fearless (Taylor's Version),No
25,14,"I've tried, but that's just something I can't do",Don't You (From the Vault),Fearless (Taylor's Version),No
25,15,My heart knows what the truth is,Don't You (From the Vault),Fearless (Taylor's Version),No
25,16,I swore I wouldn't do this,Don't You (From the Vault),Fearless (Taylor's Version),No
25,17,"But don't you, don't you",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,18,Smile at me and ask me how I've been,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,19,Don't you say you've,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,20,Missed me if you don't want me again,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,21,You don't know how much I feel I love you still,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,22,"So why don't you, don't you?",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,23,So I walk outta here tonight,Don't You (From the Vault),Fearless (Taylor's Version),No
25,24,Try to go on with my life,Don't You (From the Vault),Fearless (Taylor's Version),No
25,25,And you can say we're still friends,Don't You (From the Vault),Fearless (Taylor's Version),No
25,26,(But I don't wanna pretend),Don't You (From the Vault),Fearless (Taylor's Version),No
25,27,So if I see you again,Don't You (From the Vault),Fearless (Taylor's Version),No
25,28,"Don't you (Don't you), don't you",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,29,Smile at me and ask me how I've been,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,30,Don't you (Don't you) say you've,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,31,Missed me if you don't want me again,Don't You (From the Vault),Fearless (Taylor's Version),Yes
