track_number,line,lyric,track_name,album_name,chorus
1,1,He said the way my blue eyes shined,Tim McGraw,Taylor Swift,No
1,2,Put those Georgia stars to shame that night,Tim McGraw,Taylor Swift,No
1,3,"I said, ""That's a lie""Just a boy in a Chevy truck",Tim McGraw,Taylor Swift,No
1,4,That had a tendency of gettin' stuck,Tim McGraw,Taylor Swift,No
1,5,On backroads at night,Tim McGraw,Taylor Swift,No
1,6,And I was right there beside him all summer long,Tim McGraw,Taylor Swift,No
1,7,And then the time we woke up to find that summer gone,Tim McGraw,Taylor Swift,No
1,8,But when you think Tim McGraw,Tim McGraw,Taylor Swift,Yes
1,9,I hope you think my favorite song,Tim McGraw,Taylor Swift,Yes
1,10,The one we danced to all night long,Tim McGraw,Taylor Swift,Yes
1,11,The moon like a spotlight on the lake,Tim McGraw,Taylor Swift,Yes
1,12,When you think happiness,Tim McGraw,Taylor Swift,Yes
1,13,I hope you think that little black dress,Tim McGraw,Taylor Swift,Yes
1,14,Think of my head on your chest,Tim McGraw,Taylor Swift,Yes
1,15,And my old faded blue jeans,Tim McGraw,Taylor Swift,Yes
1,16,When you think Tim McGraw,Tim McGraw,Taylor Swift,Yes
1,17,I hope you think of me,Tim McGraw,Taylor Swift,Yes
1,18,September saw a month of tears,Tim McGraw,Taylor Swift,No
1,19,And thankin' God that you weren't here,Tim McGraw,Taylor Swift,No
1,20,To see me like that,Tim McGraw,Taylor Swift,No
1,21,But in a box beneath my bed,Tim McGraw,Taylor Swift,No
1,22,Is a letter that you never read,Tim McGraw,Taylor Swift,No
1,23,From three summers back,Tim McGraw,Taylor Swift,No
1,24,It's hard not to find it all a little bittersweet,Tim McGraw,Taylor Swift,No
1,25,"And lookin' back on all of that, it's nice to believe",Tim McGraw,Taylor Swift,Yes
1,26,When you think Tim McGraw,Tim McGraw,Taylor Swift,Yes
1,27,I hope you think my favorite song,Tim McGraw,Taylor Swift,Yes
1,28,The one we danced to all night long,Tim McGraw,Taylor Swift,Yes
1,29,The moon like a spotlight on the lake,Tim McGraw,Taylor Swift,Yes
1,30,When you think happiness,Tim McGraw,Taylor Swift,Yes
1,31,I hope you think that little black dress,Tim McGraw,Taylor Swift,Yes
1,32,Think of my head on your chest,Tim McGraw,Taylor Swift,Yes
1,33,And my old faded blue jeans,Tim McGraw,Taylor Swift,Yes
1,34,When you think Tim McGraw,Tim McGraw,Taylor Swift,Yes
1,35,I hope you think of me,Tim McGraw,Taylor Swift,Yes
1,36,And I'm back for the first time since then,Tim McGraw,Taylor Swift,No
1,37,I'm standin' on your street,Tim McGraw,Taylor Swift,No
1,38,And there's a letter left on your doorstep,Tim McGraw,Taylor Swift,No
1,39,"And the first thing that you'll read is:""When you think Tim McGraw",Tim McGraw,Taylor Swift,No
1,40,I hope you think my favorite song,Tim McGraw,Taylor Swift,No
1,41,Someday you'll turn your radio on,Tim McGraw,Taylor Swift,No
1,42,"I hope it takes you back to that place""",Tim McGraw,Taylor Swift,No
1,43,When you think happiness,Tim McGraw,Taylor Swift,Yes
1,44,I hope you think that little black dress,Tim McGraw,Taylor Swift,Yes
1,45,Think of my head on your chest,Tim McGraw,Taylor Swift,Yes
1,46,And my old faded blue jeans,Tim McGraw,Taylor Swift,Yes
1,47,When you think Tim McGraw,Tim McGraw,Taylor Swift,Yes
1,48,I hope you think of me,Tim McGraw,Taylor Swift,Yes
1,49,"Oh, think of me",Tim McGraw,Taylor Swift,Yes
1,50,Mmmm,Tim McGraw,Taylor Swift,Yes
1,51,He said the way my blue eyes shine,Tim McGraw,Taylor Swift,No
1,52,Put those Georgia stars to shame that night,Tim McGraw,Taylor Swift,No
1,53,"I said, ""That's a lie""",Tim McGraw,Taylor Swift,No
2,1,"State the obvious, I didn't get my perfect fantasy",Picture to Burn,Taylor Swift,No
2,2,I realize you love yourself more than you could ever love me,Picture to Burn,Taylor Swift,No
2,3,So go and tell your friends that I'm obsessive and crazy,Picture to Burn,Taylor Swift,No
2,4,"That's fine, you won't mind if I say",Picture to Burn,Taylor Swift,No
2,5,By the way,Picture to Burn,Taylor Swift,No
2,6,I hate that stupid old pickup truck you never let me drive,Picture to Burn,Taylor Swift,Yes
2,7,You're a redneck heartbreak who's really bad at lying,Picture to Burn,Taylor Swift,Yes
2,8,So watch me strike a match on all my wasted time,Picture to Burn,Taylor Swift,Yes
2,9,"As far as I'm concerned, you're just another picture to burn",Picture to Burn,Taylor Swift,Yes
2,10,There's no time for tears,Picture to Burn,Taylor Swift,No
2,11,I'm just sitting here planning my revenge,Picture to Burn,Taylor Swift,No
2,12,There's nothing stopping me,Picture to Burn,Taylor Swift,No
2,13,From going out with all of your best friends,Picture to Burn,Taylor Swift,No
2,14,And if you come around saying sorry to me,Picture to Burn,Taylor Swift,No
2,15,My daddy's gonna show you how sorry you'll be,Picture to Burn,Taylor Swift,No
2,16,Cause I hate that stupid old pickup truck you never let me drive,Picture to Burn,Taylor Swift,Yes
2,17,You're a redneck heartbreak who's really bad at lying,Picture to Burn,Taylor Swift,Yes
2,18,So watch me strike a match on all my wasted time,Picture to Burn,Taylor Swift,Yes
2,19,"As far as I'm concerned, you're just another picture to burn",Picture to Burn,Taylor Swift,Yes
2,20,"And if you're missing me, you'd better keep it to yourself",Picture to Burn,Taylor Swift,No
2,21,Cause coming back around here would be bad for your health,Picture to Burn,Taylor Swift,No
2,22,Cause I hate that stupid old pickup truck you never let me drive,Picture to Burn,Taylor Swift,Yes
2,23,You're a redneck heartbreak who's really bad at lying,Picture to Burn,Taylor Swift,Yes
2,24,So watch me strike a match on all my wasted time,Picture to Burn,Taylor Swift,Yes
2,25,In case you haven't heard,Picture to Burn,Taylor Swift,Yes
2,26,I really really hate that,Picture to Burn,Taylor Swift,Yes
2,27,Stupid old pickup truck you never let me drive,Picture to Burn,Taylor Swift,Yes
2,28,"You're a redneck heartbreak, who's really bad at lying",Picture to Burn,Taylor Swift,Yes
2,29,So watch me strike a match on all my wasted time,Picture to Burn,Taylor Swift,Yes
2,30,"As far as I'm concerned, you're just another picture to burn",Picture to Burn,Taylor Swift,Yes
2,31,"Burn, burn, burn, baby, burn",Picture to Burn,Taylor Swift,No
2,32,You're just another picture to burn,Picture to Burn,Taylor Swift,No
2,33,"Baby, burn",Picture to Burn,Taylor Swift,No
3,1,Drew looks at me,Teardrops on My Guitar,Taylor Swift,No
3,2,I fake a smile so he won't see,Teardrops on My Guitar,Taylor Swift,No
3,3,That I want and I'm needing,Teardrops on My Guitar,Taylor Swift,No
3,4,Everything that we should be,Teardrops on My Guitar,Taylor Swift,No
3,5,"I'll bet she's beautiful, that girl he talks about",Teardrops on My Guitar,Taylor Swift,No
3,6,And she's got everything that I have to live without,Teardrops on My Guitar,Taylor Swift,No
3,7,Drew talks to me,Teardrops on My Guitar,Taylor Swift,No
3,8,I laugh Cause it's so damn funny,Teardrops on My Guitar,Taylor Swift,No
3,9,That I can't even see,Teardrops on My Guitar,Taylor Swift,No
3,10,Anyone when he's with me,Teardrops on My Guitar,Taylor Swift,No
3,11,"He says he's so in love, he's finally got it right",Teardrops on My Guitar,Taylor Swift,No
3,12,I wonder if he knows he's all I think about at night,Teardrops on My Guitar,Taylor Swift,No
3,13,He's the reason for the teardrops on my guitar,Teardrops on My Guitar,Taylor Swift,Yes
3,14,The only thing that keeps me wishing on a wishing star,Teardrops on My Guitar,Taylor Swift,Yes
3,15,He's the song in the car,Teardrops on My Guitar,Taylor Swift,Yes
3,16,"I keep singing, don't know why I do...",Teardrops on My Guitar,Taylor Swift,Yes
3,17,Drew walks by me,Teardrops on My Guitar,Taylor Swift,No
3,18,Can't he tell that I can't breathe?,Teardrops on My Guitar,Taylor Swift,No
3,19,"And there he goes, so perfectly",Teardrops on My Guitar,Taylor Swift,No
3,20,The kind of flawless I wish I could be,Teardrops on My Guitar,Taylor Swift,No
3,21,"She'd better hold him tight, give him all her love",Teardrops on My Guitar,Taylor Swift,No
3,22,Look in those beautiful eyes and know she's lucky Cause,Teardrops on My Guitar,Taylor Swift,No
3,23,He's the reason for the teardrops on my guitar,Teardrops on My Guitar,Taylor Swift,Yes
3,24,The only thing that keeps me wishing on a wishing star,Teardrops on My Guitar,Taylor Swift,Yes
3,25,He's the song in the car,Teardrops on My Guitar,Taylor Swift,Yes
3,26,"I keep singing, don't know why I do...",Teardrops on My Guitar,Taylor Swift,Yes
3,27,"So I drive home alone, as I turn off the light",Teardrops on My Guitar,Taylor Swift,No
3,28,I'll put his picture down and maybe get some sleep tonight,Teardrops on My Guitar,Taylor Swift,No
3,29,Cause he's the reason for the teardrops on my guitar,Teardrops on My Guitar,Taylor Swift,Yes
3,30,The only one who's got enough of me to break my heart,Teardrops on My Guitar,Taylor Swift,Yes
3,31,He's the song in the car,Teardrops on My Guitar,Taylor Swift,Yes
3,32,"I keep singing, don't know why I do...",Teardrops on My Guitar,Taylor Swift,Yes
3,33,"He's the time taken up, but there's never enough",Teardrops on My Guitar,Taylor Swift,No
3,34,And he's all that I need to fall into,Teardrops on My Guitar,Taylor Swift,No
3,35,Drew looks at me,Teardrops on My Guitar,Taylor Swift,No
3,36,I fake a smile so he won't see,Teardrops on My Guitar,Taylor Swift,No
4,1,"I don't know what I want, so don't ask me",A Place In This World,Taylor Swift,No
4,2,Cause I'm still trying to figure it out,A Place In This World,Taylor Swift,No
4,3,"Don't know what's down this road, I'm just walking",A Place In This World,Taylor Swift,No
4,4,Trying to see through the rain coming down,A Place In This World,Taylor Swift,No
4,5,Even though I'm not the only one,A Place In This World,Taylor Swift,No
4,6,Who feels the way I do,A Place In This World,Taylor Swift,No
4,7,"I'm alone, on my own, and that's all I know",A Place In This World,Taylor Swift,Yes
4,8,"I'll be strong, I'll be wrong, oh but life goes on",A Place In This World,Taylor Swift,Yes
4,9,"Oh, I'm just a girl, trying to find a place in this world",A Place In This World,Taylor Swift,Yes
4,10,"Got the radio on, my old blue jeans",A Place In This World,Taylor Swift,No
4,11,And I'm wearing my heart on my sleeve,A Place In This World,Taylor Swift,No
4,12,"Feeling lucky today, got the sunshine",A Place In This World,Taylor Swift,No
4,13,Could you tell me what more do I need,A Place In This World,Taylor Swift,No
4,14,"And tomorrow's just a mystery, oh yeah",A Place In This World,Taylor Swift,No
4,15,But that's OK,A Place In This World,Taylor Swift,No
4,16,"I'm alone, on my own, and that's all I know",A Place In This World,Taylor Swift,Yes
4,17,"I'll be strong, I'll be wrong, oh but life goes on",A Place In This World,Taylor Swift,Yes
4,18,"Oh, I'm just a girl, trying to find a place in this world",A Place In This World,Taylor Swift,Yes
4,19,Maybe I'm just a girl on a mission,A Place In This World,Taylor Swift,No
4,20,But I'm ready to fly,A Place In This World,Taylor Swift,No
4,21,"I'm alone, on my own, and that's all I know",A Place In This World,Taylor Swift,Yes
4,22,"I'll be strong, I'll be wrong, oh but life goes on",A Place In This World,Taylor Swift,Yes
4,23,"Oh I'm alone, on my own, and that's all I know",A Place In This World,Taylor Swift,Yes
4,24,"Oh I'm just a girl, trying to find a place in this world",A Place In This World,Taylor Swift,Yes
4,25,Oh I'm just a girl,A Place In This World,Taylor Swift,No
4,26,"Oh I'm just a girl, oh, oh",A Place In This World,Taylor Swift,No
4,27,Oh I'm just a girl,A Place In This World,Taylor Swift,No
5,1,You have a way of coming easily to me,Cold as You,Taylor Swift,No
5,2,"And when you take, you take the very best of me",Cold as You,Taylor Swift,No
5,3,So I start a fight cause I need to feel something,Cold as You,Taylor Swift,No
5,4,And you do what you want Cause I'm not what you wanted,Cold as You,Taylor Swift,No
5,5,"Oh, what a shame, what a rainy ending given to a perfect day",Cold as You,Taylor Swift,Yes
5,6,"Just walk away, no use defending words that you will never say",Cold as You,Taylor Swift,Yes
5,7,And now that I'm sitting here thinking it through,Cold as You,Taylor Swift,Yes
5,8,I've never been anywhere cold as you,Cold as You,Taylor Swift,Yes
5,9,You put up walls and paint them all a shade of gray,Cold as You,Taylor Swift,No
5,10,And I stood there loving you and wished them all away,Cold as You,Taylor Swift,No
5,11,And you come away with a great little story,Cold as You,Taylor Swift,No
5,12,Of a mess of a dreamer with the nerve to adore you,Cold as You,Taylor Swift,No
5,13,"Oh, what a shame, what a rainy ending given to a perfect day",Cold as You,Taylor Swift,Yes
5,14,"Just walk away, no use defending words that you will never say",Cold as You,Taylor Swift,Yes
5,15,And now that I'm sitting here thinking it through,Cold as You,Taylor Swift,Yes
5,16,I've never been anywhere cold as you,Cold as You,Taylor Swift,Yes
5,17,"You never did give a damn thing, honey, but I cried, cried for you",Cold as You,Taylor Swift,No
5,18,"And I know you wouldn't have told nobody if I died, died for you",Cold as You,Taylor Swift,No
5,19,(Died for you),Cold as You,Taylor Swift,No
5,20,"Oh, what a shame, what a rainy ending given to a perfect day",Cold as You,Taylor Swift,Yes
5,21,Every smile you fake is so condescending,Cold as You,Taylor Swift,Yes
5,22,Counting all the scars you made,Cold as You,Taylor Swift,Yes
5,23,And now that I'm sitting here thinking it through,Cold as You,Taylor Swift,Yes
5,24,I've never been anywhere cold as you,Cold as You,Taylor Swift,Yes
6,1,I didn't know what I would find,The Outside,Taylor Swift,No
6,2,"When I went looking for a reason, I know",The Outside,Taylor Swift,No
6,3,I didn't read between the lines,The Outside,Taylor Swift,No
6,4,"And, baby, I've got nowhere to go",The Outside,Taylor Swift,No
6,5,I tried to take the road less traveled by,The Outside,Taylor Swift,No
6,6,But nothing seems to work the first few times,The Outside,Taylor Swift,No
6,7,Am I right?,The Outside,Taylor Swift,No
6,8,So how can I ever try to be better?,The Outside,Taylor Swift,Yes
6,9,Nobody ever lets me in,The Outside,Taylor Swift,Yes
6,10,"I can still see you, this ain't the best view",The Outside,Taylor Swift,Yes
6,11,On the outside looking in,The Outside,Taylor Swift,Yes
6,12,I've been a lot of lonely places,The Outside,Taylor Swift,Yes
6,13,I've never been on the outside,The Outside,Taylor Swift,Yes
6,14,"You saw me there, but never knew",The Outside,Taylor Swift,No
6,15,I would give it all up to be,The Outside,Taylor Swift,No
6,16,"A part of this, a part of you",The Outside,Taylor Swift,No
6,17,And now it's all too late so you see,The Outside,Taylor Swift,No
6,18,You could've helped if you had wanted to,The Outside,Taylor Swift,No
6,19,But no one notices until it's too,The Outside,Taylor Swift,No
6,20,Late to do anything,The Outside,Taylor Swift,No
6,21,So how can I ever try to be better?,The Outside,Taylor Swift,Yes
6,22,Nobody ever lets me in,The Outside,Taylor Swift,Yes
6,23,"I can still see you, this ain't the best view",The Outside,Taylor Swift,Yes
6,24,On the outside looking in,The Outside,Taylor Swift,Yes
6,25,I've been a lot of lonely places,The Outside,Taylor Swift,Yes
6,26,I've never been on the outside,The Outside,Taylor Swift,Yes
6,27,Oh yeah,The Outside,Taylor Swift,No
6,28,So how can I ever try to be better?,The Outside,Taylor Swift,Yes
6,29,Nobody ever lets me in,The Outside,Taylor Swift,Yes
6,30,"I can still see you, this ain't the best view",The Outside,Taylor Swift,Yes
6,31,On the outside looking in,The Outside,Taylor Swift,Yes
6,32,I've been a lot of lonely places,The Outside,Taylor Swift,Yes
6,33,I've never been on the outside,The Outside,Taylor Swift,Yes
6,34,Oh-oh,The Outside,Taylor Swift,No
6,35,"Oh, oh-oh",The Outside,Taylor Swift,No
6,36,Oh-oh,The Outside,Taylor Swift,No
6,37,Oh-oh,The Outside,Taylor Swift,No
7,1,Seems the only one who doesn't see your beauty,Tied Together with a Smile,Taylor Swift,No
7,2,Is the face in the mirror looking back at you,Tied Together with a Smile,Taylor Swift,No
7,3,You walk around here thinking you're not pretty,Tied Together with a Smile,Taylor Swift,No
7,4,"But that's not true, Cause I know you",Tied Together with a Smile,Taylor Swift,No
7,5,"Hold on, baby, you're losing it",Tied Together with a Smile,Taylor Swift,Yes
7,6,"The water's high, you're jumping into it",Tied Together with a Smile,Taylor Swift,Yes
7,7,And letting go and no one knows,Tied Together with a Smile,Taylor Swift,Yes
7,8,"That you cry,  but you don't tell anyone",Tied Together with a Smile,Taylor Swift,Yes
7,9,That you might not be the golden one,Tied Together with a Smile,Taylor Swift,Yes
7,10,And you're tied together with a smile,Tied Together with a Smile,Taylor Swift,Yes
7,11,But you're coming undone,Tied Together with a Smile,Taylor Swift,Yes
7,12,I guess it's true that love was all you wanted,Tied Together with a Smile,Taylor Swift,No
7,13,Cause you're giving it away like it's extra change,Tied Together with a Smile,Taylor Swift,No
7,14,Hoping it will end up in his pocket,Tied Together with a Smile,Taylor Swift,No
7,15,But he leaves you out like a penny in the rain,Tied Together with a Smile,Taylor Swift,No
7,16,"Oh, Cause it's not his price to pay",Tied Together with a Smile,Taylor Swift,No
7,17,It's not his price to pay,Tied Together with a Smile,Taylor Swift,No
7,18,"Hold on, baby, you're losing it",Tied Together with a Smile,Taylor Swift,Yes
7,19,"The water's high, you're jumping into it",Tied Together with a Smile,Taylor Swift,Yes
7,20,And letting go and no one knows,Tied Together with a Smile,Taylor Swift,Yes
7,21,"That you cry, but you don't tell anyone",Tied Together with a Smile,Taylor Swift,Yes
7,22,That you might not be the golden one,Tied Together with a Smile,Taylor Swift,Yes
7,23,And you're tied together with a smile,Tied Together with a Smile,Taylor Swift,Yes
7,24,But you're coming undone,Tied Together with a Smile,Taylor Swift,Yes
7,25,"Oh, ooh-oh",Tied Together with a Smile,Taylor Swift,Yes
7,26,"Hold on, baby, you're losing it",Tied Together with a Smile,Taylor Swift,Yes
7,27,"The water's high, you're jumping into it",Tied Together with a Smile,Taylor Swift,Yes
7,28,And letting go and no one knows,Tied Together with a Smile,Taylor Swift,Yes
7,29,That you cry but you don't tell anyone,Tied Together with a Smile,Taylor Swift,Yes
7,30,That you might not be the golden one,Tied Together with a Smile,Taylor Swift,Yes
7,31,And you're tied together with a smile,Tied Together with a Smile,Taylor Swift,Yes
7,32,But you're coming undone,Tied Together with a Smile,Taylor Swift,Yes
7,33,You're tied together with a smile,Tied Together with a Smile,Taylor Swift,No
7,34,But you're coming undone oh,Tied Together with a Smile,Taylor Swift,No
7,35,"Goodbye, baby",Tied Together with a Smile,Taylor Swift,No
7,36,"With a smile, baby, baby",Tied Together with a Smile,Taylor Swift,No
8,1,Corey's eyes are like a jungle,Stay Beautiful,Taylor Swift,No
8,2,"He smiles, it's like the radio",Stay Beautiful,Taylor Swift,No
8,3,He whispers songs into my window in words that nobody knows,Stay Beautiful,Taylor Swift,No
8,4,These pretty girls on every corner,Stay Beautiful,Taylor Swift,No
8,5,"They watch him as he's walking home, saying, ""Does he know?""",Stay Beautiful,Taylor Swift,No
8,6,Will you ever know?,Stay Beautiful,Taylor Swift,No
8,7,You're beautiful,Stay Beautiful,Taylor Swift,Yes
8,8,"Every little piece, love",Stay Beautiful,Taylor Swift,Yes
8,9,And don't you know,Stay Beautiful,Taylor Swift,Yes
8,10,You're really gonna be someone,Stay Beautiful,Taylor Swift,Yes
8,11,Ask anyone,Stay Beautiful,Taylor Swift,Yes
8,12,And when you find everything you looked for,Stay Beautiful,Taylor Swift,Yes
8,13,I hope your life will lead you back to my door,Stay Beautiful,Taylor Swift,Yes
8,14,"Oh, but if it don't",Stay Beautiful,Taylor Swift,Yes
8,15,Stay beautiful,Stay Beautiful,Taylor Swift,Yes
8,16,Corey finds another way to be the highlight of my day,Stay Beautiful,Taylor Swift,No
8,17,I'm taking pictures in my mind so I can save them for a rainy day,Stay Beautiful,Taylor Swift,No
8,18,It's hard to make a conversation when he's taking my breath away,Stay Beautiful,Taylor Swift,No
8,19,I should say,Stay Beautiful,Taylor Swift,No
8,20,"Hey, by the way",Stay Beautiful,Taylor Swift,No
8,21,You're beautiful,Stay Beautiful,Taylor Swift,Yes
8,22,"Every little piece, love",Stay Beautiful,Taylor Swift,Yes
8,23,And don't you know,Stay Beautiful,Taylor Swift,Yes
8,24,You're really gonna be someone,Stay Beautiful,Taylor Swift,Yes
8,25,Ask anyone,Stay Beautiful,Taylor Swift,Yes
8,26,And when you find everything you looked for,Stay Beautiful,Taylor Swift,Yes
8,27,I hope your life will lead you back to my door,Stay Beautiful,Taylor Swift,Yes
8,28,"Oh, but if it don't",Stay Beautiful,Taylor Swift,Yes
8,29,Stay beautiful,Stay Beautiful,Taylor Swift,Yes
8,30,If you and I are a story,Stay Beautiful,Taylor Swift,No
8,31,That never gets told,Stay Beautiful,Taylor Swift,No
8,32,If what you are is a daydream,Stay Beautiful,Taylor Swift,No
8,33,I'll never get to hold,Stay Beautiful,Taylor Swift,No
8,34,At least you'll know,Stay Beautiful,Taylor Swift,No
8,35,You're beautiful,Stay Beautiful,Taylor Swift,Yes
8,36,"Every little piece, love",Stay Beautiful,Taylor Swift,Yes
8,37,And don't you know,Stay Beautiful,Taylor Swift,Yes
8,38,You're really gonna be someone,Stay Beautiful,Taylor Swift,Yes
8,39,Ask anyone,Stay Beautiful,Taylor Swift,Yes
8,40,And when you find everything you looked for,Stay Beautiful,Taylor Swift,Yes
8,41,I hope your life will lead you back to my front door,Stay Beautiful,Taylor Swift,Yes
8,42,"Oh, but if it don't",Stay Beautiful,Taylor Swift,Yes
8,43,Will you stay,Stay Beautiful,Taylor Swift,Yes
8,44,"Beautiful, beautiful, beautiful?",Stay Beautiful,Taylor Swift,Yes
8,45,"Beautiful, beautiful, beautiful?",Stay Beautiful,Taylor Swift,Yes
8,46,La la la,Stay Beautiful,Taylor Swift,No
8,47,"Oh, oh, oh, oh",Stay Beautiful,Taylor Swift,No
8,48,"Oh, but if it don't",Stay Beautiful,Taylor Swift,No
8,49,Stay beautiful,Stay Beautiful,Taylor Swift,No
8,50,Stay beautiful,Stay Beautiful,Taylor Swift,No
8,51,"Na, na, na, na, na",Stay Beautiful,Taylor Swift,No
9,1,It's strange to think the songs we used to sing,Should've Said No,Taylor Swift,No
9,2,"The smiles, the flowers, everything is gone",Should've Said No,Taylor Swift,No
9,3,Yesterday I found out about you,Should've Said No,Taylor Swift,No
9,4,Even now just looking at you: feels wrong,Should've Said No,Taylor Swift,No
9,5,"You say that you'd take it all back, given one chance",Should've Said No,Taylor Swift,No
9,6,"It was a moment of weakness and you said, ""Yes""",Should've Said No,Taylor Swift,No
9,7,"You should've said, ""No""",Should've Said No,Taylor Swift,Yes
9,8,You should've gone home,Should've Said No,Taylor Swift,Yes
9,9,You should've thought twice 'fore you let it all go,Should've Said No,Taylor Swift,Yes
9,10,"You should've known that word, 'bout what you did with her'd",Should've Said No,Taylor Swift,Yes
9,11,Get back to me (Get back to me),Should've Said No,Taylor Swift,Yes
9,12,"And I should've been there, in the back of your mind",Should've Said No,Taylor Swift,Yes
9,13,"I shouldn't be asking myself, ""Why?""",Should've Said No,Taylor Swift,Yes
9,14,You shouldn't be begging for forgiveness at my feet,Should've Said No,Taylor Swift,Yes
9,15,"You should've said no, baby, and you might still have me",Should've Said No,Taylor Swift,Yes
9,16,You can see that I've been crying,Should've Said No,Taylor Swift,No
9,17,"Baby, you know all the right things to say",Should've Said No,Taylor Swift,No
9,18,But do you honestly expect me to believe,Should've Said No,Taylor Swift,No
9,19,We could ever be the same?,Should've Said No,Taylor Swift,No
9,20,"You say that the past is the past, you need one chance",Should've Said No,Taylor Swift,No
9,21,"It was a moment of weakness and you said, ""Yes""",Should've Said No,Taylor Swift,No
9,22,"You should've said, ""No""",Should've Said No,Taylor Swift,Yes
9,23,You should've gone home,Should've Said No,Taylor Swift,Yes
9,24,You should've thought twice 'fore you let it all go,Should've Said No,Taylor Swift,Yes
9,25,"You should've known that word, 'bout what you did with her'd",Should've Said No,Taylor Swift,Yes
9,26,Get back to me (Get back to me),Should've Said No,Taylor Swift,Yes
9,27,"And I should've been there, in the back of your mind",Should've Said No,Taylor Swift,Yes
9,28,"I shouldn't be asking myself, ""Why?""",Should've Said No,Taylor Swift,Yes
9,29,You shouldn't be begging for forgiveness at my feet,Should've Said No,Taylor Swift,Yes
9,30,"You should've said no, baby, and you might still have me",Should've Said No,Taylor Swift,Yes
9,31,I can't resist,Should've Said No,Taylor Swift,No
9,32,Before you go tell me this,Should've Said No,Taylor Swift,No
9,33,Was it worth it?,Should've Said No,Taylor Swift,No
9,34,Was she worth this?,Should've Said No,Taylor Swift,No
9,35,"No no, no, no",Should've Said No,Taylor Swift,No
9,36,"You should've said, ""No""",Should've Said No,Taylor Swift,Yes
9,37,You should've gone home,Should've Said No,Taylor Swift,Yes
9,38,You should've thought twice 'fore you let it all go,Should've Said No,Taylor Swift,Yes
9,39,"You should've known that word, 'bout what you did with her'd",Should've Said No,Taylor Swift,Yes
9,40,Get back to me (Get back to me),Should've Said No,Taylor Swift,Yes
9,41,"And I should've been there, in the back of your mind",Should've Said No,Taylor Swift,Yes
9,42,"I shouldn't be asking myself, ""Why?""",Should've Said No,Taylor Swift,Yes
9,43,You shouldn't be begging for forgiveness at my feet,Should've Said No,Taylor Swift,Yes
9,44,"You should've said no, baby, and you might still have me",Should've Said No,Taylor Swift,Yes
10,1,"She said, I was seven and you were nine",Mary's Song (Oh My My My),Taylor Swift,No
10,2,I looked at you like the stars that shined,Mary's Song (Oh My My My),Taylor Swift,No
10,3,"In the sky, the pretty lights",Mary's Song (Oh My My My),Taylor Swift,No
10,4,And our daddies used to joke about the two of us,Mary's Song (Oh My My My),Taylor Swift,No
10,5,Growing up and falling in love and our mamas smiled,Mary's Song (Oh My My My),Taylor Swift,No
10,6,"And rolled their eyes and said, ""Oh my my my""",Mary's Song (Oh My My My),Taylor Swift,No
10,7,Take me back to the house in the backyard tree,Mary's Song (Oh My My My),Taylor Swift,Yes
10,8,"Said you'd beat me up, you were bigger than me",Mary's Song (Oh My My My),Taylor Swift,Yes
10,9,"You never did, you never did",Mary's Song (Oh My My My),Taylor Swift,Yes
10,10,Take me back when our world was one block wide,Mary's Song (Oh My My My),Taylor Swift,Yes
10,11,I dared you to kiss me and ran when you tried,Mary's Song (Oh My My My),Taylor Swift,Yes
10,12,"Just two kids, you and I",Mary's Song (Oh My My My),Taylor Swift,Yes
10,13,Oh my my my my,Mary's Song (Oh My My My),Taylor Swift,Yes
10,14,"Well, I was sixteen when suddenly",Mary's Song (Oh My My My),Taylor Swift,No
10,15,I wasn't that little girl you used to see,Mary's Song (Oh My My My),Taylor Swift,No
10,16,But your eyes still shined like pretty lights,Mary's Song (Oh My My My),Taylor Swift,No
10,17,And our daddies used to joke about the two of us,Mary's Song (Oh My My My),Taylor Swift,No
10,18,They never believed we'd really fall in love,Mary's Song (Oh My My My),Taylor Swift,No
10,19,And our mamas smiled and rolled their eyes,Mary's Song (Oh My My My),Taylor Swift,No
10,20,"And said, ""Oh my my my""",Mary's Song (Oh My My My),Taylor Swift,No
10,21,Take me back to the creek beds we turned up,Mary's Song (Oh My My My),Taylor Swift,Yes
10,22,"Two A.M. riding in your truck, and all I need is you next to me",Mary's Song (Oh My My My),Taylor Swift,Yes
10,23,Take me back to the time we had our very first fight,Mary's Song (Oh My My My),Taylor Swift,Yes
10,24,The slamming of doors instead of kissing goodnight,Mary's Song (Oh My My My),Taylor Swift,Yes
10,25,You stayed outside till the morning light,Mary's Song (Oh My My My),Taylor Swift,Yes
10,26,Oh my my my my,Mary's Song (Oh My My My),Taylor Swift,Yes
10,27,A few years had gone and come around,Mary's Song (Oh My My My),Taylor Swift,No
10,28,We were sitting at our favorite spot in town,Mary's Song (Oh My My My),Taylor Swift,No
10,29,"And you looked at me, got down on one knee",Mary's Song (Oh My My My),Taylor Swift,No
10,30,Take me back to the time when we walked down the aisle,Mary's Song (Oh My My My),Taylor Swift,Yes
10,31,Our whole town came and our mamas cried,Mary's Song (Oh My My My),Taylor Swift,Yes
10,32,"You said ""I do"" and I did too",Mary's Song (Oh My My My),Taylor Swift,Yes
10,33,Take me home where we met so many years before,Mary's Song (Oh My My My),Taylor Swift,Yes
10,34,We'll rock our babies on that very front porch,Mary's Song (Oh My My My),Taylor Swift,Yes
